condition,subject,session,cycle,trial,test,stimulus,category,response,dangerous,nutricious,correct,cumulative,RT,motivation,competence,communication,complement
1,1,3,0,101,1,01000pt.jpg,1,1,0,0,1,4200,3360,1,1,1.5,1
1,1,3,0,102,1,00101pt.jpg,1,1,0,0,1,4200,3360,1,1,1.5,1
1,1,3,0,103,1,11011pt.jpg,4,4,1,1,1,4200,3360,1,1,1.5,1
1,1,3,0,104,1,00111pt.jpg,3,3,1,0,1,4200,3360,1,1,1.5,1
1,2,1,1,1,0,01010.jpg,2,4,0,1,0,-100,27156,3,3.5,2.5,1.5
1,2,1,1,2,0,10011.jpg,2,3,0,1,0,-200,5453,3,3.5,2.5,1.5
1,2,1,1,3,0,01101.jpg,1,1,0,0,1,-100,33397,3,3.5,2.5,1.5
1,2,1,1,4,0,00100.jpg,1,2,0,0,0,-200,21412,3,3.5,2.5,1.5
1,2,1,1,5,0,10110.jpg,4,3,1,1,0,-300,15765,3,3.5,2.5,1.5
1,2,1,1,6,0,10101.jpg,3,3,1,0,1,-200,19214,3,3.5,2.5,1.5
1,2,1,1,7,0,01011.jpg,2,2,0,1,1,-100,7039,3,3.5,2.5,1.5
1,2,1,1,8,0,00001.jpg,1,1,0,0,1,0,6684,3,3.5,2.5,1.5
1,2,1,1,9,0,11101.jpg,3,3,1,0,1,100,21299,3,3.5,2.5,1.5
1,2,1,1,10,0,01100.jpg,1,1,0,0,1,200,12264,3,3.5,2.5,1.5
1,2,1,1,11,0,10101.jpg,3,3,1,0,1,300,4678,3,3.5,2.5,1.5
1,2,1,1,12,0,11001.jpg,1,3,0,0,0,200,21052,3,3.5,2.5,1.5
1,2,1,1,13,0,11111.jpg,4,4,1,1,1,300,14002,3,3.5,2.5,1.5
1,2,1,1,14,0,10100.jpg,3,3,1,0,1,400,5313,3,3.5,2.5,1.5
1,2,1,1,15,0,00011.jpg,2,2,0,1,1,500,5830,3,3.5,2.5,1.5
1,2,1,1,16,0,11110.jpg,4,4,1,1,1,600,8973,3,3.5,2.5,1.5
1,2,1,1,17,0,11100.jpg,3,3,1,0,1,700,6935,3,3.5,2.5,1.5
1,2,1,1,18,0,00010.jpg,2,2,0,1,1,800,4433,3,3.5,2.5,1.5
1,2,1,1,19,0,00101.jpg,1,1,0,0,1,900,30385,3,3.5,2.5,1.5
1,2,1,1,20,0,00100.jpg,1,1,0,0,1,1000,18594,3,3.5,2.5,1.5
1,2,1,1,21,0,01000.jpg,1,1,0,0,1,1100,16004,3,3.5,2.5,1.5
1,2,1,1,22,0,01000.jpg,1,1,0,0,1,1200,3955,3,3.5,2.5,1.5
1,2,1,1,23,0,01011.jpg,2,2,0,1,1,1300,3526,3,3.5,2.5,1.5
1,2,1,1,24,0,10101.jpg,3,3,1,0,1,1400,7273,3,3.5,2.5,1.5
1,2,1,1,25,0,00000.jpg,1,1,0,0,1,1500,7616,3,3.5,2.5,1.5
1,2,1,1,26,0,01100.jpg,1,1,0,0,1,1600,6216,3,3.5,2.5,1.5
1,2,1,1,27,0,01101.jpg,1,1,0,0,1,1700,2978,3,3.5,2.5,1.5
1,2,1,1,28,0,10000.jpg,1,3,0,0,0,1600,29042,3,3.5,2.5,1.5
1,2,1,1,29,0,10100.jpg,3,3,1,0,1,1700,8568,3,3.5,2.5,1.5
1,2,1,1,30,0,00110.jpg,2,2,0,1,1,1800,12020,3,3.5,2.5,1.5
1,2,1,1,31,0,11100.jpg,3,3,1,0,1,1900,5052,3,3.5,2.5,1.5
1,2,1,1,32,0,11110.jpg,4,4,1,1,1,2000,11563,3,3.5,2.5,1.5
1,2,1,2,33,0,10010.jpg,2,4,0,1,0,1900,24781,3,3.5,2.5,1.5
1,2,1,2,34,0,11110.jpg,4,2,1,1,0,1800,3510,3,3.5,2.5,1.5
1,2,1,2,35,0,01010.jpg,2,2,0,1,1,1900,3537,3,3.5,2.5,1.5
1,2,1,2,36,0,11000.jpg,1,1,0,0,1,2000,5396,3,3.5,2.5,1.5
1,2,1,2,37,0,10010.jpg,2,2,0,1,1,2100,6709,3,3.5,2.5,1.5
1,2,1,2,38,0,00000.jpg,1,1,0,0,1,2200,6521,3,3.5,2.5,1.5
1,2,1,2,39,0,11010.jpg,2,2,0,1,1,2300,4237,3,3.5,2.5,1.5
1,2,1,2,40,0,10011.jpg,2,2,0,1,1,2400,6324,3,3.5,2.5,1.5
1,2,1,2,41,0,00111.jpg,2,2,0,1,1,2500,3689,3,3.5,2.5,1.5
1,2,1,2,42,0,01111.jpg,2,2,0,1,1,2600,2877,3,3.5,2.5,1.5
1,2,1,2,43,0,11100.jpg,3,3,1,0,1,2700,5683,3,3.5,2.5,1.5
1,2,1,2,44,0,01000.jpg,1,1,0,0,1,2800,4057,3,3.5,2.5,1.5
1,2,1,2,45,0,00011.jpg,2,2,0,1,1,2900,2744,3,3.5,2.5,1.5
1,2,1,2,46,0,01001.jpg,1,1,0,0,1,3000,2627,3,3.5,2.5,1.5
1,2,1,2,47,0,11010.jpg,2,2,0,1,1,3100,3442,3,3.5,2.5,1.5
1,2,1,2,48,0,11101.jpg,3,3,1,0,1,3200,4387,3,3.5,2.5,1.5
1,2,1,2,49,0,00010.jpg,2,2,0,1,1,3300,2283,3,3.5,2.5,1.5
1,2,1,2,50,0,01001.jpg,1,1,0,0,1,3400,4128,3,3.5,2.5,1.5
1,2,1,2,51,0,11000.jpg,1,1,0,0,1,3500,5245,3,3.5,2.5,1.5
1,2,1,2,52,0,11011.jpg,2,2,0,1,1,3600,2764,3,3.5,2.5,1.5
1,2,1,2,53,0,10000.jpg,1,1,0,0,1,3700,3655,3,3.5,2.5,1.5
1,2,1,2,54,0,10111.jpg,4,4,1,1,1,3800,7373,3,3.5,2.5,1.5
1,2,1,2,55,0,01111.jpg,2,2,0,1,1,3900,3134,3,3.5,2.5,1.5
1,2,1,2,56,0,11101.jpg,3,3,1,0,1,4000,2657,3,3.5,2.5,1.5
1,2,1,2,57,0,11011.jpg,2,2,0,1,1,4100,2975,3,3.5,2.5,1.5
1,2,1,2,58,0,10011.jpg,2,2,0,1,1,4200,2546,3,3.5,2.5,1.5
1,2,1,2,59,0,10110.jpg,4,4,1,1,1,4300,3108,3,3.5,2.5,1.5
1,2,1,2,60,0,11010.jpg,2,2,0,1,1,4400,1759,3,3.5,2.5,1.5
1,2,1,2,61,0,11001.jpg,1,1,0,0,1,4500,8283,3,3.5,2.5,1.5
1,2,1,2,62,0,01011.jpg,2,2,0,1,1,4600,2191,3,3.5,2.5,1.5
1,2,1,2,63,0,01101.jpg,1,1,0,0,1,4700,3066,3,3.5,2.5,1.5
1,2,1,2,64,0,01110.jpg,2,2,0,1,1,4800,3430,3,3.5,2.5,1.5
1,2,1,3,65,0,00000.jpg,1,1,0,0,1,4900,5767,3,3.5,2.5,1.5
1,2,1,3,66,0,10000.jpg,1,1,0,0,1,5000,2944,3,3.5,2.5,1.5
1,2,1,3,67,0,01110.jpg,2,2,0,1,1,5100,2364,3,3.5,2.5,1.5
1,2,1,3,68,0,10110.jpg,4,4,1,1,1,5200,2959,3,3.5,2.5,1.5
1,2,1,3,69,0,10001.jpg,1,1,0,0,1,5300,2687,3,3.5,2.5,1.5
1,2,1,3,70,0,00110.jpg,2,2,0,1,1,5400,2269,3,3.5,2.5,1.5
1,2,1,3,71,0,10001.jpg,1,1,0,0,1,5500,2363,3,3.5,2.5,1.5
1,2,1,3,72,0,01010.jpg,2,2,0,1,1,5600,2669,3,3.5,2.5,1.5
1,2,1,3,73,0,01110.jpg,2,2,0,1,1,5700,1499,3,3.5,2.5,1.5
1,2,1,3,74,0,10001.jpg,1,1,0,0,1,5800,3056,3,3.5,2.5,1.5
1,2,1,3,75,0,11011.jpg,2,2,0,1,1,5900,2726,3,3.5,2.5,1.5
1,2,1,3,76,0,00010.jpg,2,2,0,1,1,6000,2707,3,3.5,2.5,1.5
1,2,1,3,77,0,00011.jpg,2,2,0,1,1,6100,1664,3,3.5,2.5,1.5
1,2,1,3,78,0,00101.jpg,1,1,0,0,1,6200,2709,3,3.5,2.5,1.5
1,2,1,3,79,0,00110.jpg,2,2,0,1,1,6300,1610,3,3.5,2.5,1.5
1,2,1,3,80,0,00111.jpg,2,2,0,1,1,6400,1714,3,3.5,2.5,1.5
1,2,1,3,81,0,11001.jpg,1,1,0,0,1,6500,2694,3,3.5,2.5,1.5
1,2,1,3,82,0,10111.jpg,4,4,1,1,1,6600,3803,3,3.5,2.5,1.5
1,2,1,3,83,0,00001.jpg,1,1,0,0,1,6700,1980,3,3.5,2.5,1.5
1,2,1,3,84,0,01100.jpg,1,1,0,0,1,6800,2461,3,3.5,2.5,1.5
1,2,1,3,85,0,00100.jpg,1,1,0,0,1,6900,3683,3,3.5,2.5,1.5
1,2,1,3,86,0,01111.jpg,2,2,0,1,1,7000,3762,3,3.5,2.5,1.5
1,2,1,3,87,0,10100.jpg,3,3,1,0,1,7100,6251,3,3.5,2.5,1.5
1,2,1,3,88,0,00001.jpg,1,1,0,0,1,7200,2668,3,3.5,2.5,1.5
1,2,1,3,89,0,00111.jpg,2,2,0,1,1,7300,3801,3,3.5,2.5,1.5
1,2,1,3,90,0,01001.jpg,1,1,0,0,1,7400,1978,3,3.5,2.5,1.5
1,2,1,3,91,0,10010.jpg,2,2,0,1,1,7500,3197,3,3.5,2.5,1.5
1,2,1,3,92,0,11111.jpg,4,4,1,1,1,7600,2860,3,3.5,2.5,1.5
1,2,1,3,93,0,00101.jpg,1,1,0,0,1,7700,2274,3,3.5,2.5,1.5
1,2,1,3,94,0,11000.jpg,1,1,0,0,1,7800,3215,3,3.5,2.5,1.5
1,2,1,3,95,0,11111.jpg,4,4,1,1,1,7900,3432,3,3.5,2.5,1.5
1,2,1,3,96,0,10111.jpg,4,4,1,1,1,8000,3400,3,3.5,2.5,1.5
1,2,1,0,97,1,10101pt.jpg,3,4,1,0,0,8000,8896,3,3.5,2.5,1.5
1,2,1,0,98,1,11011pt.jpg,2,1,0,1,0,8000,16627,3,3.5,2.5,1.5
1,2,1,0,99,1,00111pt.jpg,2,1,0,1,0,8000,28175,3,3.5,2.5,1.5
1,2,1,0,100,1,00101pt.jpg,1,1,0,0,1,8000,29750,3,3.5,2.5,1.5
1,2,1,0,101,1,01000pt.jpg,1,1,0,0,1,8000,19245,3,3.5,2.5,1.5
1,2,1,0,102,1,11110pt.jpg,4,3,1,1,0,8000,7993,3,3.5,2.5,1.5
1,2,1,0,103,1,01010pt.jpg,2,2,0,1,1,8000,40319,3,3.5,2.5,1.5
1,2,1,0,104,1,11111pt.jpg,4,4,1,1,1,8000,5393,3,3.5,2.5,1.5
1,2,2,1,1,0,10111.jpg,4,4,1,1,1,100,13010,3,3.5,2.5,1.5
1,2,2,1,2,0,10100.jpg,2,3,0,1,0,0,3930,3,3.5,2.5,1.5
1,2,2,1,3,0,00010.jpg,3,2,1,0,0,-100,4613,3,3.5,2.5,1.5
1,2,2,1,4,0,10101.jpg,2,3,0,1,0,-200,15958,3,3.5,2.5,1.5
1,2,2,1,5,0,10110.jpg,4,4,1,1,1,-100,11384,3,3.5,2.5,1.5
1,2,2,1,6,0,11000.jpg,2,1,0,1,0,-200,9737,3,3.5,2.5,1.5
1,2,2,1,7,0,00011.jpg,3,2,1,0,0,-300,4108,3,3.5,2.5,1.5
1,2,2,1,8,0,00111.jpg,3,4,1,0,0,-400,23368,3,3.5,2.5,1.5
1,2,2,1,9,0,11001.jpg,2,3,0,1,0,-500,47937,3,3.5,2.5,1.5
1,2,2,1,10,0,10110.jpg,4,3,1,1,0,-600,15677,3,3.5,2.5,1.5
1,2,2,1,11,0,01001.jpg,1,1,0,0,1,-500,8896,3,3.5,2.5,1.5
1,2,2,1,12,0,00111.jpg,3,4,1,0,0,-600,45270,3,3.5,2.5,1.5
1,2,2,1,13,0,10001.jpg,1,3,0,0,0,-700,17155,3,3.5,2.5,1.5
1,2,2,1,14,0,11111.jpg,4,4,1,1,1,-600,27389,3,3.5,2.5,1.5
1,2,2,1,15,0,11000.jpg,2,2,0,1,1,-500,47837,3,3.5,2.5,1.5
1,2,2,1,16,0,10111.jpg,4,4,1,1,1,-400,24187,3,3.5,2.5,1.5
1,2,2,1,17,0,00100.jpg,1,1,0,0,1,-300,7156,3,3.5,2.5,1.5
1,2,2,1,18,0,01100.jpg,2,2,0,1,1,-200,11439,3,3.5,2.5,1.5
1,2,2,1,19,0,00011.jpg,3,2,1,0,0,-300,36949,3,3.5,2.5,1.5
1,2,2,1,20,0,10011.jpg,3,3,1,0,1,-200,13343,3,3.5,2.5,1.5
1,2,2,1,21,0,01101.jpg,2,2,0,1,1,-100,17995,3,3.5,2.5,1.5
1,2,2,1,22,0,11101.jpg,2,4,0,1,0,-200,8970,3,3.5,2.5,1.5
1,2,2,1,23,0,01111.jpg,4,2,1,1,0,-300,15389,3,3.5,2.5,1.5
1,2,2,1,24,0,11110.jpg,4,4,1,1,1,-200,9148,3,3.5,2.5,1.5
1,2,2,1,25,0,01011.jpg,3,4,1,0,0,-300,14022,3,3.5,2.5,1.5
1,2,2,1,26,0,11010.jpg,4,3,1,1,0,-400,15973,3,3.5,2.5,1.5
1,2,2,1,27,0,10100.jpg,2,1,0,1,0,-500,49772,3,3.5,2.5,1.5
1,2,2,1,28,0,01101.jpg,2,2,0,1,1,-400,19430,3,3.5,2.5,1.5
1,2,2,1,29,0,01000.jpg,1,2,0,0,0,-500,6221,3,3.5,2.5,1.5
1,2,2,1,30,0,11111.jpg,4,4,1,1,1,-400,54740,3,3.5,2.5,1.5
1,2,2,1,31,0,01010.jpg,3,2,1,0,0,-500,33662,3,3.5,2.5,1.5
1,2,2,1,32,0,01000.jpg,1,2,0,0,0,-600,6003,3,3.5,2.5,1.5
1,2,2,2,33,0,10010.jpg,3,3,1,0,1,-500,25021,3,3.5,2.5,1.5
1,2,2,2,34,0,10001.jpg,1,3,0,0,0,-600,8756,3,3.5,2.5,1.5
1,2,2,2,35,0,00010.jpg,3,3,1,0,1,-500,39247,3,3.5,2.5,1.5
1,2,2,2,36,0,11100.jpg,2,2,0,1,1,-400,12374,3,3.5,2.5,1.5
1,2,2,2,37,0,10000.jpg,1,1,0,0,1,-300,16536,3,3.5,2.5,1.5
1,2,2,2,38,0,00001.jpg,1,1,0,0,1,-200,7482,3,3.5,2.5,1.5
1,2,2,2,39,0,01011.jpg,3,1,1,0,0,-300,57425,3,3.5,2.5,1.5
1,2,2,2,40,0,00101.jpg,1,2,0,0,0,-400,17240,3,3.5,2.5,1.5
1,2,2,2,41,0,01001.jpg,1,2,0,0,0,-500,30590,3,3.5,2.5,1.5
1,2,2,2,42,0,10100.jpg,2,4,0,1,0,-600,34910,3,3.5,2.5,1.5
1,2,2,2,43,0,11011.jpg,4,3,1,1,0,-700,6771,3,3.5,2.5,1.5
1,2,2,2,44,0,11011.jpg,4,3,1,1,0,-800,45065,3,3.5,2.5,1.5
1,2,2,2,45,0,10111.jpg,4,3,1,1,0,-900,25486,3,3.5,2.5,1.5
1,2,2,2,46,0,00001.jpg,1,1,0,0,1,-800,37929,3,3.5,2.5,1.5
1,2,2,2,47,0,00001.jpg,1,1,0,0,1,-700,2637,3,3.5,2.5,1.5
1,2,2,2,48,0,01110.jpg,4,3,1,1,0,-800,32268,3,3.5,2.5,1.5
1,2,2,2,49,0,01011.jpg,3,2,1,0,0,-900,57112,3,3.5,2.5,1.5
1,2,2,2,50,0,01110.jpg,4,4,1,1,1,-800,19036,3,3.5,2.5,1.5
1,2,2,2,51,0,11100.jpg,2,2,0,1,1,-700,22562,3,3.5,2.5,1.5
1,2,2,2,52,0,11001.jpg,2,1,0,1,0,-800,26892,3,3.5,2.5,1.5
1,2,2,2,53,0,10101.jpg,2,3,0,1,0,-900,28906,3,3.5,2.5,1.5
1,2,2,2,54,0,10010.jpg,3,3,1,0,1,-800,5326,3,3.5,2.5,1.5
1,2,2,2,55,0,00101.jpg,1,2,0,0,0,-900,30410,3,3.5,2.5,1.5
1,2,2,2,56,0,00010.jpg,3,3,1,0,1,-800,9603,3,3.5,2.5,1.5
1,2,2,2,57,0,01101.jpg,2,2,0,1,1,-700,4411,3,3.5,2.5,1.5
1,2,2,2,58,0,01110.jpg,4,4,1,1,1,-600,9100,3,3.5,2.5,1.5
1,2,2,2,59,0,11000.jpg,2,2,0,1,1,-500,9305,3,3.5,2.5,1.5
1,2,2,2,60,0,01100.jpg,2,2,0,1,1,-400,3420,3,3.5,2.5,1.5
1,2,2,2,61,0,10011.jpg,3,3,1,0,1,-300,3726,3,3.5,2.5,1.5
1,2,2,2,62,0,01111.jpg,4,4,1,1,1,-200,4641,3,3.5,2.5,1.5
1,2,2,2,63,0,00100.jpg,1,1,0,0,1,-100,8983,3,3.5,2.5,1.5
1,2,2,2,64,0,10001.jpg,1,1,0,0,1,0,6872,3,3.5,2.5,1.5
1,2,2,3,65,0,01000.jpg,1,2,0,0,0,-100,5991,3,3.5,2.5,1.5
1,2,2,3,66,0,01010.jpg,3,3,1,0,1,0,24302,3,3.5,2.5,1.5
1,2,2,3,67,0,10010.jpg,3,3,1,0,1,100,6268,3,3.5,2.5,1.5
1,2,2,3,68,0,10000.jpg,1,1,0,0,1,200,8451,3,3.5,2.5,1.5
1,2,2,3,69,0,11101.jpg,2,2,0,1,1,300,5433,3,3.5,2.5,1.5
1,2,2,3,70,0,11001.jpg,2,2,0,1,1,400,6194,3,3.5,2.5,1.5
1,2,2,3,71,0,01001.jpg,1,1,0,0,1,500,5842,3,3.5,2.5,1.5
1,2,2,3,72,0,01100.jpg,2,2,0,1,1,600,8962,3,3.5,2.5,1.5
1,2,2,3,73,0,01111.jpg,4,4,1,1,1,700,4244,3,3.5,2.5,1.5
1,2,2,3,74,0,11010.jpg,4,4,1,1,1,800,5706,3,3.5,2.5,1.5
1,2,2,3,75,0,01010.jpg,3,3,1,0,1,900,7878,3,3.5,2.5,1.5
1,2,2,3,76,0,00100.jpg,1,1,0,0,1,1000,7275,3,3.5,2.5,1.5
1,2,2,3,77,0,11110.jpg,4,4,1,1,1,1100,14042,3,3.5,2.5,1.5
1,2,2,3,78,0,10101.jpg,2,1,0,1,0,1000,6984,3,3.5,2.5,1.5
1,2,2,3,79,0,00011.jpg,3,3,1,0,1,1100,8056,3,3.5,2.5,1.5
1,2,2,3,80,0,11100.jpg,2,2,0,1,1,1200,4096,3,3.5,2.5,1.5
1,2,2,3,81,0,11110.jpg,4,4,1,1,1,1300,5132,3,3.5,2.5,1.5
1,2,2,3,82,0,00000.jpg,1,1,0,0,1,1400,7776,3,3.5,2.5,1.5
1,2,2,3,83,0,10000.jpg,1,1,0,0,1,1500,5769,3,3.5,2.5,1.5
1,2,2,3,84,0,10110.jpg,4,4,1,1,1,1600,5730,3,3.5,2.5,1.5
1,2,2,3,85,0,11111.jpg,4,4,1,1,1,1700,2723,3,3.5,2.5,1.5
1,2,2,3,86,0,11101.jpg,2,2,0,1,1,1800,7478,3,3.5,2.5,1.5
1,2,2,3,87,0,00101.jpg,1,1,0,0,1,1900,4939,3,3.5,2.5,1.5
1,2,2,3,88,0,00110.jpg,3,3,1,0,1,2000,4942,3,3.5,2.5,1.5
1,2,2,3,89,0,00110.jpg,3,3,1,0,1,2100,2290,3,3.5,2.5,1.5
1,2,2,3,90,0,00111.jpg,3,3,1,0,1,2200,2489,3,3.5,2.5,1.5
1,2,2,3,91,0,11011.jpg,4,4,1,1,1,2300,6198,3,3.5,2.5,1.5
1,2,2,3,92,0,00000.jpg,1,1,0,0,1,2400,4998,3,3.5,2.5,1.5
1,2,2,3,93,0,00000.jpg,1,1,0,0,1,2500,2503,3,3.5,2.5,1.5
1,2,2,3,94,0,00110.jpg,3,3,1,0,1,2600,10268,3,3.5,2.5,1.5
1,2,2,3,95,0,11010.jpg,4,4,1,1,1,2700,3154,3,3.5,2.5,1.5
1,2,2,3,96,0,10011.jpg,3,3,1,0,1,2800,5404,3,3.5,2.5,1.5
1,2,2,0,97,1,00101pt.jpg,1,2,0,0,0,2800,5404,3,3.5,2.5,1.5
1,2,2,0,98,1,01010pt.jpg,3,2,1,0,0,2800,5404,3,3.5,2.5,1.5
1,2,2,0,99,1,01000pt.jpg,1,3,0,0,0,2800,5404,3,3.5,2.5,1.5
1,2,2,0,100,1,11111pt.jpg,4,2,1,1,0,2800,5404,3,3.5,2.5,1.5
1,2,2,0,101,1,11110pt.jpg,4,4,1,1,1,2800,5404,3,3.5,2.5,1.5
1,2,2,0,102,1,10101pt.jpg,2,2,0,1,1,2800,5404,3,3.5,2.5,1.5
1,2,2,0,103,1,11011pt.jpg,4,3,1,1,0,2800,5404,3,3.5,2.5,1.5
1,2,2,0,104,1,00111pt.jpg,3,4,1,0,0,2800,5404,3,3.5,2.5,1.5
1,2,3,1,1,0,00001.jpg,1,1,0,0,1,100,23296,3,3.5,2.5,1.5
1,2,3,1,2,0,00100.jpg,1,3,0,0,0,0,10005,3,3.5,2.5,1.5
1,2,3,1,3,0,11110.jpg,2,3,0,1,0,-100,4150,3,3.5,2.5,1.5
1,2,3,1,4,0,00010.jpg,1,2,0,0,0,-200,30927,3,3.5,2.5,1.5
1,2,3,1,5,0,01000.jpg,1,1,0,0,1,-100,5867,3,3.5,2.5,1.5
1,2,3,1,6,0,10110.jpg,2,2,0,1,1,0,19289,3,3.5,2.5,1.5
1,2,3,1,7,0,11000.jpg,1,1,0,0,1,100,9175,3,3.5,2.5,1.5
1,2,3,1,8,0,10101.jpg,2,3,0,1,0,0,6433,3,3.5,2.5,1.5
1,2,3,1,9,0,11101.jpg,2,3,0,1,0,-100,18151,3,3.5,2.5,1.5
1,2,3,1,10,0,00101.jpg,1,1,0,0,1,0,10939,3,3.5,2.5,1.5
1,2,3,1,11,0,00010.jpg,1,4,0,0,0,-100,32165,3,3.5,2.5,1.5
1,2,3,1,12,0,01011.jpg,3,1,1,0,0,-200,7383,3,3.5,2.5,1.5
1,2,3,1,13,0,10011.jpg,3,4,1,0,0,-300,36656,3,3.5,2.5,1.5
1,2,3,1,14,0,00111.jpg,3,4,1,0,0,-400,24982,3,3.5,2.5,1.5
1,2,3,1,15,0,10111.jpg,4,4,1,1,1,-300,27384,3,3.5,2.5,1.5
1,2,3,1,16,0,11101.jpg,2,2,0,1,1,-200,21207,3,3.5,2.5,1.5
1,2,3,1,17,0,01110.jpg,2,2,0,1,1,-100,33176,3,3.5,2.5,1.5
1,2,3,1,18,0,11100.jpg,2,2,0,1,1,0,28097,3,3.5,2.5,1.5
1,2,3,1,19,0,11010.jpg,2,3,0,1,0,-100,27350,3,3.5,2.5,1.5
1,2,3,1,20,0,11011.jpg,4,2,1,1,0,-200,3985,3,3.5,2.5,1.5
1,2,3,1,21,0,11111.jpg,4,4,1,1,1,-100,31401,3,3.5,2.5,1.5
1,2,3,1,22,0,11010.jpg,2,2,0,1,1,0,12297,3,3.5,2.5,1.5
1,2,3,1,23,0,11000.jpg,1,1,0,0,1,100,11533,3,3.5,2.5,1.5
1,2,3,1,24,0,01010.jpg,1,1,0,0,1,200,19970,3,3.5,2.5,1.5
1,2,3,1,25,0,11101.jpg,2,3,0,1,0,100,13147,3,3.5,2.5,1.5
1,2,3,1,26,0,10110.jpg,2,2,0,1,1,200,18742,3,3.5,2.5,1.5
1,2,3,1,27,0,10010.jpg,1,2,0,0,0,100,6153,3,3.5,2.5,1.5
1,2,3,1,28,0,11000.jpg,1,1,0,0,1,200,11235,3,3.5,2.5,1.5
1,2,3,1,29,0,10000.jpg,1,1,0,0,1,300,5851,3,3.5,2.5,1.5
1,2,3,1,30,0,00110.jpg,1,2,0,0,0,200,11667,3,3.5,2.5,1.5
1,2,3,1,31,0,00011.jpg,3,3,1,0,1,300,19784,3,3.5,2.5,1.5
1,2,3,1,32,0,00000.jpg,1,1,0,0,1,400,9658,3,3.5,2.5,1.5
1,2,3,2,33,0,11110.jpg,2,2,0,1,1,500,6401,3,3.5,2.5,1.5
1,2,3,2,34,0,00001.jpg,1,1,0,0,1,600,5874,3,3.5,2.5,1.5
1,2,3,2,35,0,01010.jpg,1,2,0,0,0,500,7918,3,3.5,2.5,1.5
1,2,3,2,36,0,11001.jpg,2,3,0,1,0,400,9106,3,3.5,2.5,1.5
1,2,3,2,37,0,01100.jpg,2,2,0,1,1,500,13735,3,3.5,2.5,1.5
1,2,3,2,38,0,00000.jpg,1,1,0,0,1,600,3427,3,3.5,2.5,1.5
1,2,3,2,39,0,10001.jpg,1,2,0,0,0,500,14899,3,3.5,2.5,1.5
1,2,3,2,40,0,01110.jpg,2,2,0,1,1,600,3975,3,3.5,2.5,1.5
1,2,3,2,41,0,01001.jpg,1,1,0,0,1,700,4794,3,3.5,2.5,1.5
1,2,3,2,42,0,01000.jpg,1,1,0,0,1,800,2611,3,3.5,2.5,1.5
1,2,3,2,43,0,01101.jpg,2,4,0,1,0,700,6044,3,3.5,2.5,1.5
1,2,3,2,44,0,11111.jpg,4,4,1,1,1,800,4027,3,3.5,2.5,1.5
1,2,3,2,45,0,11111.jpg,4,4,1,1,1,900,2321,3,3.5,2.5,1.5
1,2,3,2,46,0,00000.jpg,1,1,0,0,1,1000,3340,3,3.5,2.5,1.5
1,2,3,2,47,0,01111.jpg,4,2,1,1,0,900,6007,3,3.5,2.5,1.5
1,2,3,2,48,0,10111.jpg,4,4,1,1,1,1000,2159,3,3.5,2.5,1.5
1,2,3,2,49,0,01001.jpg,1,1,0,0,1,1100,3736,3,3.5,2.5,1.5
1,2,3,2,50,0,00100.jpg,1,2,0,0,0,1000,6507,3,3.5,2.5,1.5
1,2,3,2,51,0,01101.jpg,2,1,0,1,0,900,8288,3,3.5,2.5,1.5
1,2,3,2,52,0,11010.jpg,2,2,0,1,1,1000,11397,3,3.5,2.5,1.5
1,2,3,2,53,0,00011.jpg,3,3,1,0,1,1100,13262,3,3.5,2.5,1.5
1,2,3,2,54,0,01011.jpg,3,4,1,0,0,1000,19675,3,3.5,2.5,1.5
1,2,3,2,55,0,10000.jpg,1,1,0,0,1,1100,4345,3,3.5,2.5,1.5
1,2,3,2,56,0,00110.jpg,1,2,0,0,0,1000,5612,3,3.5,2.5,1.5
1,2,3,2,57,0,00101.jpg,1,1,0,0,1,1100,7412,3,3.5,2.5,1.5
1,2,3,2,58,0,00010.jpg,1,1,0,0,1,1200,14917,3,3.5,2.5,1.5
1,2,3,2,59,0,01001.jpg,1,1,0,0,1,1300,4410,3,3.5,2.5,1.5
1,2,3,2,60,0,11001.jpg,2,1,0,1,0,1200,4026,3,3.5,2.5,1.5
1,2,3,2,61,0,01111.jpg,4,2,1,1,0,1100,26209,3,3.5,2.5,1.5
1,2,3,2,62,0,10011.jpg,3,1,1,0,0,1000,9561,3,3.5,2.5,1.5
1,2,3,2,63,0,10100.jpg,1,1,0,0,1,1100,8689,3,3.5,2.5,1.5
1,2,3,2,64,0,00101.jpg,1,1,0,0,1,1200,13814,3,3.5,2.5,1.5
1,2,3,3,65,0,10101.jpg,2,1,0,1,0,1100,14570,3,3.5,2.5,1.5
1,2,3,3,66,0,10010.jpg,1,2,0,0,0,1000,13309,3,3.5,2.5,1.5
1,2,3,3,67,0,01000.jpg,1,1,0,0,1,1100,4969,3,3.5,2.5,1.5
1,2,3,3,68,0,01111.jpg,4,2,1,1,0,1000,8244,3,3.5,2.5,1.5
1,2,3,3,69,0,00001.jpg,1,1,0,0,1,1100,14697,3,3.5,2.5,1.5
1,2,3,3,70,0,10110.jpg,2,2,0,1,1,1200,3622,3,3.5,2.5,1.5
1,2,3,3,71,0,11011.jpg,4,3,1,1,0,1100,3822,3,3.5,2.5,1.5
1,2,3,3,72,0,01100.jpg,2,1,0,1,0,1000,5755,3,3.5,2.5,1.5
1,2,3,3,73,0,00100.jpg,1,1,0,0,1,1100,2534,3,3.5,2.5,1.5
